income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month,fraud_bool
0.8,0.7299722119569311,-1,165,50,0.0184333133502457,-0.9079385498960312,AB,,,,,14,2,CC,257,,BA,1,0,28,0,1000.0,0,INTERNET,10.736834241568747,other,0,1,0,7,1
0.6000000000000001,0.3148473573329758,-1,39,30,0.039932677015808,19.397505283816145,AD,,,,,7,3,CA,165,,BC,1,1,20,0,200.0,0,INTERNET,46.49998426190908,windows,0,1,0,5,1
0.3,0.160108997430854,-1,113,50,0.0154554945636309,-0.5790081874726555,AB,,,,,22,7,CA,208,,BA,0,1,30,0,1500.0,0,INTERNET,7.648060721785686,linux,0,1,0,3,1
0.8,0.2829774576357069,-1,197,20,0.0073137949589897,-0.7495093849080557,AC,,,,,1,5,CA,185,,BA,0,1,-1,0,1000.0,0,INTERNET,4.740753538279612,other,0,2,0,5,1
0.4,0.5393537929883634,-1,264,30,0.0183319628320513,-1.4400810168070033,AC,,,,,0,12,CA,81,,BC,0,1,-1,0,200.0,0,INTERNET,3.674626581292568,macintosh,1,1,0,1,1
0.8,0.9949018406506178,-1,68,30,0.0098860421241124,-0.8995512589444369,AC,,,,,0,13,CF,110,,BC,0,1,-1,0,200.0,0,TELEAPP,1.5976754665758557,other,0,1,0,2,0
0.3,0.9911923300863192,10,9,80,0.0047919276083499,-0.2724882304614349,AB,,,,,6,6,CC,177,,BC,1,1,28,0,1500.0,0,INTERNET,20.78996387883013,linux,0,1,0,0,0
0.8,0.6548033067686708,-1,89,60,0.0023634196734379,51.17548519545516,AA,,,,,1466,13,CD,247,,BB,0,1,1,1,1000.0,0,INTERNET,3.2385410718239203,linux,1,1,0,0,0
0.9,0.0662159326687755,-1,364,70,0.0151739458227625,-0.7415110776780071,AB,,,,,20,3,CA,138,,BA,1,1,30,0,200.0,0,INTERNET,5.427591611653583,windows,0,1,0,6,1
0.6000000000000001,0.0316940230629955,-1,183,40,15.002340829838753,29.74871198820093,AA,,,,,6,4,CA,104,,BA,0,1,30,0,200.0,0,INTERNET,18.302986125357467,windows,0,1,0,7,1
0.3,0.1229984353452912,-1,129,50,0.0216366910804109,-0.4999897441496134,AC,,,,,1,3,CA,104,,BA,1,1,-1,0,200.0,0,INTERNET,7.356988797927308,linux,1,1,0,7,1
0.1,0.7496547087757509,-1,80,20,0.0126034193263534,-0.7985621355665876,AC,,,,,0,10,CA,90,,BE,0,1,-1,0,200.0,0,INTERNET,5.397879280715211,windows,1,1,0,3,1
0.9,0.0680103546344596,-1,97,40,0.0378503623654687,-1.117054866182671,AC,,,,,1,5,CA,70,,BE,0,1,-1,0,200.0,0,INTERNET,9.277883396574872,linux,1,1,0,6,1
0.6000000000000001,0.8136534863321816,-1,62,30,0.0005393618548636,-0.7386279038648874,AC,,,,,1,4,CB,77,,BB,1,0,-1,0,200.0,0,INTERNET,11.116768366926852,linux,1,1,0,2,0
0.9,0.0377032265183735,31,4,70,0.0019734213753945,-1.2896473518980671,AC,,,,,0,13,CB,147,,BC,0,1,-1,0,500.0,0,INTERNET,22.42232805048108,macintosh,0,2,0,2,1
0.9,0.2158861830807522,102,9,30,0.0063919714090289,-1.2825372922431617,AD,,,,,1803,4,CA,82,,BC,0,1,28,0,200.0,0,INTERNET,3.7987340834675374,windows,1,1,0,5,0
0.7000000000000001,0.6364906772145307,45,6,60,0.0003225476740066,-1.2126818156486117,AB,,,,,2,18,CC,120,,BB,1,0,11,0,200.0,0,INTERNET,3.382499747109872,windows,0,1,0,4,0
0.1,0.923178231481686,-1,336,20,0.011166584507368,-1.0429197225836515,AC,,,,,0,4,CE,122,,BE,0,1,-1,0,200.0,0,INTERNET,3.6720091232081793,other,0,1,0,4,0
0.4,0.2947797382932282,-1,83,30,0.0109656667692957,-1.5087644378166187,AB,,,,,35,12,CA,77,,BB,0,1,1,0,200.0,0,INTERNET,4.747364207784237,windows,1,1,0,1,0
0.1,0.5700979137687051,28,9,20,0.0063498270416517,-1.1598115525355506,AC,,,,,1,9,CA,55,,BC,0,1,-1,0,200.0,0,INTERNET,4.1233562933960775,other,1,1,0,2,0
0.9,0.9088315212595732,62,10,40,0.0026555697630062,-1.0948338622187304,AC,,,,,1,8,CA,134,,BB,0,1,-1,0,200.0,0,INTERNET,3.915422279487669,linux,1,1,0,6,0
0.6000000000000001,0.1080631110213841,32,30,30,0.0142867632063738,-1.1578867098201688,AA,,,,,13,11,CB,69,,BC,1,1,1,0,200.0,0,INTERNET,2.311263756005836,linux,1,1,0,6,0
0.8,0.9985928492842542,-1,126,20,0.0046880104663318,-1.0524899223167954,AC,,,,,1,11,CA,148,,BE,0,1,-1,0,1000.0,0,INTERNET,5.895835781227615,windows,0,1,0,5,0
0.9,0.2217327123832712,-1,138,30,0.0166745404278403,-0.7049959711269649,AC,,,,,0,6,CA,239,,BA,0,1,-1,0,2000.0,0,INTERNET,8.170130600025296,windows,1,1,0,3,1
0.8,0.1355881354548435,-1,78,40,0.0151194083101866,-1.7774540847996945,AC,,,,,1,12,CA,303,,BA,0,1,-1,0,1500.0,0,INTERNET,1.2082720821573791,linux,0,1,0,3,1
0.9,0.7368488785886056,61,8,30,15.410560245671412,-1.0641990366444585,AC,,,,,0,12,CA,81,,BD,0,1,-1,0,200.0,0,INTERNET,1.2885546656775593,linux,1,1,0,7,1
0.3,0.4590682050731138,85,-1,40,0.0218822155279601,-1.6414872995407586,AC,,,,,1,3,CA,77,,BC,0,1,-1,0,200.0,0,INTERNET,1.8870676345374853,windows,1,1,0,0,0
0.2,0.087440656242374,-1,54,40,0.0092698195914232,-1.7237658929641098,AB,,,,,21,6,CA,75,,BC,0,1,26,0,200.0,0,INTERNET,13.730815333903177,linux,1,1,0,1,1
0.8,0.4964262365387842,-1,371,60,0.0152577812655073,-0.1365108217328122,AB,,,,,2,4,CA,333,,BA,1,1,-1,0,1500.0,0,INTERNET,5.161943822182813,windows,1,1,0,0,1
0.9,0.8565278053720399,-1,91,60,0.0080439887358479,-0.2774769580365241,AB,,,,,10,5,CA,325,,BA,1,1,31,0,1500.0,0,INTERNET,3.0014246136992133,windows,1,1,0,5,1
0.8,0.196194092938204,348,16,30,0.0365963796986102,29.78114419006916,AA,,,,,4,4,CA,136,,BA,1,1,1,0,1000.0,0,INTERNET,1.804898497880033,windows,1,1,0,6,0
0.2,0.2365796650454369,-1,277,50,0.0155985335198052,-0.7027058962132452,AD,,,,,5,8,CA,85,,BE,1,0,-1,0,200.0,0,INTERNET,2.245946037206544,other,1,1,0,7,0
0.1,0.7718506209010256,-1,45,30,0.0086772601178099,-0.5928525855887423,AC,,,,,1,16,CA,170,,BB,0,1,-1,0,1000.0,0,INTERNET,5.4281194265273225,linux,0,1,0,1,0
0.1,0.5205918185018578,-1,263,70,0.0144535363595442,-0.7442296101233679,AB,,,,,22,8,CA,113,,BE,0,1,2,0,200.0,0,INTERNET,7.571417633824291,windows,1,1,0,0,1
0.9,0.6587174001157982,-1,66,40,0.013503292189866,-0.8079492485405129,AB,,,,,1951,2,CB,300,,BA,1,0,30,0,1000.0,0,INTERNET,8.7809188775421,other,1,1,0,5,1
0.9,0.0769543232314086,-1,380,60,1.8082396309437685,-0.8936406876316304,AC,,,,,1,1,CA,116,,BA,1,1,-1,0,200.0,0,INTERNET,6.770086348870063,windows,0,1,0,6,1
0.9,0.7304734981185609,-1,362,50,1.0698818823874547,-0.8676923810559631,AC,,,,,1,6,CA,239,,BA,1,0,-1,0,500.0,0,INTERNET,8.334007757067104,windows,0,1,0,4,1
0.9,0.8052430758431898,-1,290,50,0.0126628008968147,-0.8648470393458625,AC,,,,,1,1,CA,359,,BA,0,1,-1,0,1500.0,0,INTERNET,18.04946440671388,windows,1,1,0,6,1
0.9,0.174453708592993,-1,101,50,0.004735270701069,-1.2388719182215646,AC,,,,,1,5,CB,199,,BA,0,1,-1,0,500.0,0,INTERNET,3.10203587092494,other,0,1,0,0,1
0.2,0.1842524908309154,-1,105,40,0.0168562438642339,-1.1909459277213077,AD,,,,,1,1,CC,69,,BB,1,1,15,0,200.0,0,INTERNET,4.538455504336661,other,1,1,0,0,1
0.8,0.6601053457590903,58,3,50,0.000841861425546,-1.4121326851761575,AA,,,,,8,5,CB,60,,BB,1,1,6,0,200.0,0,INTERNET,2.0146414786488287,linux,1,1,0,6,0
0.6000000000000001,0.8412313823083334,-1,120,30,0.0129243055080635,-1.0559577511639044,AB,,,,,9,6,CA,342,,BA,1,0,1,0,1000.0,0,INTERNET,8.706710743621185,windows,0,1,0,6,0
0.4,0.1669592975353888,341,49,50,1.7361841957829045,-0.9934872242066568,AB,,,,,1,7,CB,201,,BA,0,1,-1,0,1000.0,0,INTERNET,4.02148530634129,windows,0,1,0,2,1
0.5,0.4656146588166061,-1,119,50,0.0004277270568945,-0.7651242044185531,AB,,,,,13,5,CA,128,,BA,0,1,10,1,200.0,0,INTERNET,41.053321977800266,windows,0,2,0,7,1
0.9,0.2773165445021893,51,0,20,7.7940056159453235,-1.321937634546587,AC,,,,,6,10,CA,61,,BC,0,1,-1,0,200.0,0,INTERNET,1.9188390151845407,macintosh,0,1,0,5,0
0.9,0.0660251108534654,-1,59,80,23.49565458704637,-1.015750295513674,AC,,,,,0,2,CB,89,,BC,1,1,-1,0,200.0,1,INTERNET,5.981883233804831,macintosh,0,1,0,4,1
0.2,0.6032084787074802,76,5,20,0.0116347512437414,-0.989632971552408,AC,,,,,0,10,CA,146,,BE,0,1,-1,0,200.0,0,INTERNET,15.499970437372534,other,1,1,0,2,0
0.6000000000000001,0.1227865079922175,-1,88,40,0.0258827340726987,-1.7098576195556037,AC,,,,,1,1,CA,154,,BA,0,1,-1,0,1000.0,0,INTERNET,3.7726674257789576,windows,0,1,0,1,1
0.8,0.1822383075958612,-1,182,40,0.0250588276156682,-0.5202281710987786,AB,,,,,12,3,CA,312,,BC,0,1,28,0,500.0,0,INTERNET,3.35583936387238,windows,0,1,0,4,1
0.5,0.0657680293021614,-1,74,40,0.022685632647216,-1.018796575446295,AC,,,,,1,9,CA,114,,BC,1,1,-1,0,200.0,0,INTERNET,6.157301382677439,linux,1,1,0,5,0
0.1,0.999221783536236,-1,307,30,0.0119188017253656,-0.4672334618757432,AA,,,,,30,15,CA,21,,BE,1,1,25,0,200.0,0,INTERNET,3.565382329157065,windows,0,1,0,0,0
0.4,0.4534942184055449,-1,85,40,2.84642627361062,-1.0108024068029011,AC,,,,,1,7,CA,106,,BA,0,0,-1,0,200.0,0,INTERNET,5.310781723319412,linux,0,1,0,2,0
0.4,0.9982492787538236,-1,225,40,0.0087018938355875,-0.4307201048422724,AC,,,,,0,10,CA,215,,BA,0,1,-1,0,1500.0,0,INTERNET,1.7762376904453565,linux,1,1,0,7,0
0.9,0.5234751347083587,-1,157,60,0.0081361525494859,100.83319683995386,AA,,,,,21,3,CB,85,,BA,1,1,15,1,200.0,0,INTERNET,1.789531348612821,linux,1,1,0,5,0
0.9,0.1072991452904162,38,7,50,0.0062254607689005,49.98475809142479,AA,,,,,15,2,CA,243,,BB,0,1,19,0,1500.0,0,INTERNET,15.37414807191678,other,0,1,0,0,1
0.7000000000000001,0.1355097865957423,-1,26,40,0.0114736481061613,-0.7148660933734959,AB,,,,,18,7,CA,102,,BC,0,1,1,0,200.0,0,INTERNET,1.1577720480044604,linux,0,1,0,7,0
0.8,0.5009944690256609,-1,42,40,0.023880394016165,18.68851462160418,AA,,,,,1182,12,CF,139,,BA,0,1,21,1,200.0,0,INTERNET,5.562234865473983,macintosh,0,1,0,3,0
0.9,0.7467141076239355,-1,132,40,0.0003091710142211,-1.3612827079127825,AB,,,,,1,11,CA,186,,BA,0,1,-1,0,1000.0,0,INTERNET,1.7122342331674532,windows,0,1,0,6,1
0.8,0.4647128252291047,-1,123,60,0.0090225716660812,-0.5706179324833691,AD,,,,,196,4,CB,133,,BA,0,1,10,0,200.0,0,INTERNET,5.654674660782338,windows,0,1,0,0,0
0.5,0.2404045652036268,-1,67,30,0.0210939734204894,-1.2712859620506944,AA,,,,,3,13,CB,142,,BC,1,1,15,0,200.0,0,INTERNET,9.039861059558133,other,1,1,0,4,0
0.1,0.574985595641647,-1,46,50,0.0176963147968479,-1.0970317998246837,AB,,,,,16,2,CA,132,,BB,1,0,30,0,200.0,0,INTERNET,19.47235894804933,windows,1,2,0,2,1
0.8,0.1869786733192939,12,14,50,0.0030735632577856,-0.4621057340510698,AB,,,,,19,8,CA,171,,BC,1,1,1,0,1500.0,0,INTERNET,9.425672006193892,windows,0,1,0,4,0
0.6000000000000001,0.8066071801281397,-1,33,50,0.0508688355888706,53.17847938095024,AA,,,,,17,7,CA,71,,BC,1,1,28,1,200.0,0,INTERNET,4.08367613897184,windows,1,1,0,3,0
0.8,0.148238761495707,-1,54,30,0.0139927469488448,-0.4827479424978576,AB,,,,,1,11,CA,66,,BB,0,1,-1,0,200.0,0,INTERNET,2.578757700466761,other,1,1,0,6,0
0.9,0.0603522066095382,49,125,30,0.0078238718431893,-1.1332981849519983,AB,,,,,11,13,CA,245,,BA,0,1,1,0,1500.0,0,INTERNET,5.186020611597175,windows,0,1,0,0,0
0.9,0.46129290038719,-1,36,40,0.0320027455110645,41.840531029368,AA,,,,,15,12,CA,174,,BE,0,1,1,0,200.0,0,INTERNET,3.4039887969019484,linux,1,1,0,6,0
0.1,0.5120579878487292,-1,106,60,0.0049626717428428,-1.5161453287113815,AB,,,,,1952,12,CB,52,,BB,1,1,30,1,200.0,0,INTERNET,4.956843268058041,linux,0,1,0,1,0
0.2,0.1531549912247919,-1,325,60,0.0230554851611687,29.004569466182648,AA,,,,,9,1,CB,124,,BE,0,1,30,0,200.0,0,INTERNET,1.3564691174581578,linux,0,1,0,7,0
0.6000000000000001,0.2840241798530104,-1,18,30,0.0084034518799167,-0.6522931621357672,AB,,,,,36,15,CA,107,,BA,0,1,30,0,200.0,0,INTERNET,3.507714272381307,windows,0,1,0,1,1
0.4,0.5094693898768065,62,18,20,3.703336956235405,51.96562631286107,AA,,,,,18,7,CA,150,,BE,0,1,26,0,200.0,0,INTERNET,1.463736156459669,macintosh,0,1,0,3,0
0.2,0.8100762463004416,-1,204,30,0.0324658566047943,49.12905366568563,AA,,,,,4,10,CB,83,,BE,0,1,15,0,200.0,0,INTERNET,6.580860158249379,linux,1,1,0,3,0
0.2,0.1144150484344522,-1,345,40,0.0019734718994855,38.43964092123581,AA,,,,,825,5,CA,67,,BA,1,0,30,0,200.0,0,INTERNET,5.371852814006772,other,0,1,0,0,1
0.8,0.0805492946194235,12,0,20,0.7967027815272747,-1.440894093248541,AD,,,,,157,11,CA,67,,BD,1,1,28,0,1500.0,0,INTERNET,37.14007143695432,other,0,1,0,6,1
0.7000000000000001,0.9091722772232534,-1,198,40,0.0327751513474469,-1.2761522956005549,AB,,,,,11,6,CF,245,,BB,1,1,1,1,500.0,0,INTERNET,3.7515070517047713,other,0,1,0,4,0
0.9,0.4154687236606678,-1,369,40,20.415793191487595,-1.1774177235088872,AC,,,,,0,4,CA,80,,BA,0,1,-1,0,200.0,0,INTERNET,2.8186051769851788,other,0,1,0,6,0
0.9,0.2241596675599885,-1,124,20,0.0194277056626159,-0.7847378413583252,AD,,,,,1,8,CA,165,,BA,0,0,10,0,1000.0,0,INTERNET,15.557540951251704,windows,1,1,0,3,1
0.7000000000000001,0.0517998969711285,-1,127,50,0.0106985333701149,-1.335116900363332,AB,,,,,2,5,CC,65,,BA,1,0,25,0,200.0,0,INTERNET,1.5034001246221338,windows,0,1,0,4,1
0.9,0.5725123976211004,-1,79,50,0.0241866039599164,-0.6517341524713742,AC,,,,,1,5,CA,144,,BA,0,1,-1,0,200.0,0,INTERNET,5.0000607351865565,other,1,1,0,0,1
0.9,0.1347012041123904,-1,59,50,0.0275914636812023,-1.4931811525294316,AB,,,,,6,14,CA,325,,BA,0,1,10,0,1500.0,0,INTERNET,1.1561773844723418,windows,1,1,0,1,1
0.9,0.6788958667321031,-1,78,40,0.0340974274382679,-0.8285244551674105,AB,,,,,11,14,CA,205,,BA,1,1,25,0,1500.0,0,INTERNET,27.84143999023205,linux,0,1,0,1,0
0.3,0.5749188926491013,-1,102,60,8.890219562079698e-05,-0.5744400058579009,AC,,,,,0,2,CB,140,,BA,0,1,-1,0,500.0,0,INTERNET,3.9869883869801295,other,0,1,0,5,0
0.7000000000000001,0.1104300307759325,-1,32,30,0.0302850977942072,-1.1647917746111758,AB,,,,,45,8,CA,208,,BA,0,1,4,0,1500.0,0,INTERNET,2.77896068137285,macintosh,0,1,0,2,1
0.7000000000000001,0.6302608705489906,-1,91,20,0.0129238946360203,-1.5280042586152471,AB,,,,,9,18,CA,137,,BB,0,1,15,0,1000.0,0,INTERNET,5.147670905040608,other,1,1,0,1,0
0.9,0.7186261711415077,-1,361,40,0.0053945233793641,-0.1968579567721401,AB,,,,,227,6,CA,318,,BA,1,1,28,0,1500.0,0,INTERNET,3.347951100601935,windows,0,1,0,4,1
0.7000000000000001,0.2502732249220941,-1,204,40,0.0188673668165186,49.6294072611477,AA,,,,,2,8,CA,187,,BA,0,1,-1,0,500.0,0,INTERNET,3.304613880639628,macintosh,0,1,0,3,1
0.2,0.0091014380680352,-1,180,40,0.0160361271182224,49.2730361024196,AA,,,,,1278,7,CA,217,,BA,0,1,30,0,200.0,0,INTERNET,6.711160062965722,other,0,1,0,3,1
0.9,0.8866449724391051,-1,56,30,0.0352212632802087,-1.1682071080534886,AC,,,,,0,6,CA,327,,BA,0,1,-1,0,2000.0,0,INTERNET,3.923244485327018,windows,0,1,0,4,1
0.8,0.1454991926879762,-1,185,40,0.0127316308764888,29.31468492457148,AA,,,,,14,12,CA,129,,BA,1,1,26,1,200.0,0,INTERNET,15.857955559561765,windows,0,1,0,6,0
0.5,0.8842675897560617,119,9,30,0.0120985712915164,-0.7619250384132167,AB,,,,,12,10,CD,202,,BC,0,1,1,0,1500.0,0,INTERNET,2.177579814005847,windows,1,1,0,3,0
0.1,0.7243253502035737,-1,243,10,0.0024425555470626,-1.1823098088871655,AB,,,,,7,11,CA,-33,,BE,1,1,5,0,200.0,0,INTERNET,37.04548799386797,linux,1,1,0,1,0
0.1,0.0558529643391824,-1,126,30,0.0263454118718239,52.48471693844129,AA,,,,,9,9,CA,202,,BA,0,1,21,0,500.0,0,INTERNET,6.312772146128364,other,1,1,0,3,1
0.1,0.7468706705978817,-1,62,50,0.0245311572426297,-1.3515041402520522,AB,,,,,9,6,CA,138,,BC,1,0,20,0,200.0,0,INTERNET,12.885222486035271,macintosh,1,1,0,4,0
0.9,0.1863451708072776,-1,295,20,0.0087745347565338,-1.0394144650564232,AB,,,,,1,11,CA,202,,BA,0,1,2,0,1500.0,0,INTERNET,9.121168489481862,windows,0,1,0,1,1
0.1,0.4511253085249428,36,4,30,0.0293025592217051,-0.6491826595187852,AB,,,,,6,11,CA,225,,BC,1,1,25,1,1000.0,0,INTERNET,4.813390238868637,linux,0,1,0,7,0
0.9,0.7038431846589452,-1,52,30,0.0051964337778106,-0.5381545814109684,AC,,,,,0,13,CA,72,,BA,0,1,-1,1,2000.0,0,INTERNET,5.590196648181152,other,0,0,0,3,1
0.2,0.3356243751370629,-1,381,50,0.0099084455064161,-0.5957249118083423,AC,,,,,0,23,CA,263,,BA,1,0,-1,0,1500.0,0,INTERNET,3.77740443075164,windows,0,2,0,6,1
0.8,0.5777625521099801,-1,133,40,0.0240475153712356,-0.4823280689090221,AB,,,,,15,3,CA,293,,BA,1,0,1,0,1500.0,0,INTERNET,2.733770538382492,other,0,1,0,5,1
0.2,0.8801708128808856,-1,174,20,0.0062498491619621,35.62213008386365,AA,,,,,744,13,CA,85,,BE,0,1,21,0,200.0,0,INTERNET,1.0333334803881589,other,1,1,0,5,0
0.8,0.5740020281541467,-1,68,20,0.0144660507625614,40.84111714274255,AA,,,,,25,15,CB,115,,BC,1,1,30,0,500.0,0,TELEAPP,7.87657615596888,other,0,1,0,0,0
0.5,0.3278026524616146,53,9,30,0.0019053202562574,-1.2923430461248406,AB,,,,,38,13,CA,66,,BB,1,1,26,1,200.0,0,INTERNET,14.065925795729935,linux,1,1,0,5,0
0.9,0.7569436021826308,11,34,20,0.0015526163261331,-0.6254920979939202,AD,,,,,6,15,CA,112,,BA,1,1,28,0,200.0,1,INTERNET,4.7214704266242205,windows,0,1,0,1,0
0.9,0.6566486833918744,-1,95,40,0.0011115985584954,-1.024748773558769,AD,,,,,2266,8,CA,143,,BA,0,1,25,0,200.0,0,INTERNET,2.599913574025951,windows,0,1,0,7,1
0.9,0.1366587007528282,234,6,40,0.0220273989185185,-0.0663237539272652,AC,,,,,0,2,CA,206,,BA,0,1,-1,0,1500.0,0,INTERNET,6.072831866343376,windows,0,1,0,4,1
0.9,0.9290865654490204,-1,59,40,0.0010547627555432,-1.1278210355137352,AB,,,,,17,14,CA,229,,BB,1,1,1,0,1500.0,0,INTERNET,2.73082943456756,linux,1,1,0,5,0
0.2,0.8771329014273903,48,77,30,0.0084890435197952,-1.8558916887970047,AC,,,,,0,19,CA,49,,BB,0,1,-1,0,200.0,0,INTERNET,6.978464198733008,linux,1,2,0,1,0
0.6000000000000001,0.0338520299462145,-1,91,50,0.0080676485613821,-1.2425226265133469,AC,,,,,0,13,CA,224,,BA,0,1,-1,0,200.0,0,INTERNET,10.35199690194995,linux,0,1,0,5,1
0.8,0.6399826178287532,-1,367,20,0.0401088145061038,-0.6917933067820496,AD,,,,,7,2,CA,33,,BE,1,1,1,0,200.0,0,INTERNET,16.817145189198197,linux,0,1,0,0,0
0.8,0.9093504983485606,-1,30,50,0.0269959832987042,-0.7644060444203116,AB,,,,,10,7,CA,274,,BA,1,0,15,0,1500.0,0,INTERNET,1.856999682342592,windows,1,1,0,3,1
0.9,0.8077002867187965,-1,47,50,0.0239227905998045,-1.342402292092833,AC,,,,,1902,9,CA,103,,BC,1,1,-1,0,200.0,0,INTERNET,12.77102984114799,windows,0,1,0,7,0
0.4,0.0499222488518274,62,13,40,0.0236530129717962,35.87344136803307,AA,,,,,9,11,CA,162,,BC,0,1,21,0,1000.0,0,INTERNET,8.617858713518796,linux,1,1,0,3,0
